MonthsActive,AvgOrderValue,NumOrdersLastQuarter,DaysSinceLastOrder,SupportTicketsFiled,Churned
58,73.17,5,14,1,0
45,52.4,5,5,0,0
40,55.49,7,38,1,0
56,60.23,3,34,0,0
22,25.58,3,8,0,0
6,110.68,2,52,0,0
57,78.14,4,57,2,0
3,53.67,6,49,0,0
25,73.78,4,13,1,0
39,41.84,4,31,1,0
19,73.95,6,4,1,0
59,55.06,2,72,1,0
8,32.78,3,9,0,0
9,42.59,6,2,0,0
10,45.51,7,16,1,0
5,35.79,3,19,0,0
35,100.75,7,48,0,0
3,89.7,4,2,0,0
48,36.67,5,39,0,0
48,37.08,1,3,0,1
55,43.24,3,2,1,0
17,47.33,3,27,1,1
30,22.23,3,16,2,0
45,48.64,6,12,0,0
54,91.07,5,8,2,0
46,56.94,6,8,0,0
23,30.96,4,1,2,0
22,29.0,5,19,0,0
49,110.06,1,23,0,0
18,75.82,7,26,1,0
48,62.89,3,6,1,0
24,108.08,6,9,0,0
48,56.48,4,5,0,0
55,93.88,1,1,0,0
28,101.69,3,91,2,1
38,63.57,6,41,1,0
56,72.1,5,30,1,0
30,55.05,5,19,1,0
8,48.85,6,26,0,0
56,44.88,6,21,0,0
6,49.83,9,24,0,0
39,48.57,3,3,0,1
50,50.7,2,49,1,0
38,49.49,6,34,0,0
32,51.77,6,5,0,0
20,87.87,6,5,0,0
3,25.94,4,13,1,0
26,43.54,6,6,0,0
39,76.44,4,6,0,0
35,86.77,4,28,2,0
27,50.57,5,19,0,0
59,40.77,5,10,0,0
27,23.28,5,32,2,0
17,25.72,8,31,0,0
14,53.81,7,19,0,1
16,90.34,5,95,0,1
51,36.99,8,0,0,0
39,59.26,7,7,1,0
49,56.67,6,25,0,0
2,56.92,6,10,1,0
44,76.68,6,50,0,1
2,64.96,5,7,1,0
54,156.13,5,8,0,0
46,28.91,6,11,0,0
1,53.42,4,28,0,0
20,39.86,4,1,0,0
5,72.31,3,88,0,1
26,50.09,3,13,0,0
9,43.73,7,4,0,0
25,65.29,6,9,0,0
47,69.73,3,24,0,0
11,60.41,5,3,0,0
25,62.35,5,35,1,0
4,32.7,4,8,1,0
12,48.3,4,64,0,0
52,20.87,5,2,1,0
8,58.14,6,69,0,1
16,38.44,5,55,0,0
46,30.12,4,69,0,0
59,48.33,7,37,0,0
35,35.22,4,20,0,0
44,50.33,6,32,2,1
57,67.56,7,12,1,0
30,65.82,4,53,0,0
29,70.28,5,4,1,0
2,72.72,7,76,1,1
16,53.42,8,40,0,0
9,55.4,2,15,0,0
31,65.57,5,19,0,0
22,72.39,4,24,0,0
34,49.95,5,1,0,0
7,90.25,5,21,0,0
41,65.96,4,2,0,0
34,33.01,5,13,1,0
44,31.77,5,5,0,0
58,41.63,8,45,1,0
17,46.6,5,2,0,0
20,60.69,7,3,0,0
41,108.05,3,64,0,0
22,22.14,3,50,0,0
59,45.3,6,13,2,0
18,107.69,9,5,0,0
39,24.49,4,25,1,0
51,83.82,5,3,1,0
13,59.98,8,28,0,0
5,41.07,4,15,1,0
24,100.0,2,12,1,1
51,49.73,5,10,0,0
21,73.79,3,70,0,0
41,51.12,5,3,0,0
10,46.09,2,9,0,0
46,35.19,2,13,0,0
53,38.78,5,40,2,0
59,71.79,4,14,0,0
1,59.48,3,7,2,0
37,51.38,6,9,1,0
35,44.84,7,2,1,0
50,54.84,2,38,0,1
50,61.81,3,7,0,0
27,44.0,8,45,2,0
26,62.53,5,13,0,1
48,67.81,3,0,0,0
21,48.5,6,43,1,1
59,52.23,6,39,1,1
22,73.77,8,66,0,0
14,37.63,6,13,0,0
45,75.68,6,6,2,0
39,86.69,3,9,2,1
47,33.63,5,10,1,0
58,98.45,5,9,0,0
56,65.99,5,12,0,0
57,45.24,2,24,1,1
35,55.16,6,22,0,0
39,98.78,5,39,1,0
29,86.88,3,6,2,0
51,36.77,5,11,1,0
54,38.82,4,23,1,0
17,37.13,3,15,1,0
48,144.11,6,26,0,0
51,155.77,6,2,0,0
40,42.09,5,6,0,0
6,83.81,3,50,0,0
5,65.87,4,2,0,0
10,71.53,2,10,0,0
46,95.88,8,8,1,0
20,58.55,2,21,1,0
14,29.53,6,21,1,0
20,49.76,3,21,0,0
44,71.69,7,2,0,0
32,55.1,6,22,3,0
50,76.74,5,11,0,0
44,60.3,5,12,0,0
44,31.13,3,1,2,0
52,62.44,5,6,2,0
55,62.85,5,9,2,0
39,58.35,5,13,0,0
36,44.34,5,30,1,0
40,33.65,5,4,1,1
58,89.89,6,17,0,0
31,80.52,6,12,1,0
28,51.27,5,3,2,0
22,31.63,4,30,1,1
32,78.13,4,37,0,1
28,42.68,9,21,0,0
18,32.13,6,15,3,1
32,78.72,7,6,0,0
59,46.35,4,7,0,0
13,102.73,2,5,0,0
41,69.67,7,36,0,0
33,36.36,4,17,0,0
2,44.24,6,17,0,0
56,50.82,7,1,3,0
32,101.96,5,17,1,0
50,46.67,7,13,0,0
33,94.35,2,1,0,0
47,55.5,2,23,0,0
4,49.21,3,55,1,0
51,15.57,7,42,0,0
32,51.74,5,23,0,0
35,39.12,6,27,0,0
59,90.31,2,9,0,0
12,165.96,4,20,2,0
45,86.73,6,3,1,0
20,78.49,2,70,0,1
13,65.1,4,3,0,0
43,53.69,6,12,0,0
15,70.14,5,4,0,0
42,36.89,5,4,0,0
48,49.61,4,13,2,1
25,46.84,3,5,2,0
45,35.8,6,28,0,0
47,70.91,11,54,0,0
18,71.07,4,1,1,0
59,42.11,3,17,0,0
43,44.78,5,18,1,0
55,70.65,6,8,0,0
46,45.9,6,5,1,0
26,44.84,3,1,0,0
44,66.11,5,12,1,0
10,82.2,4,18,1,0
44,84.3,6,20,0,0
10,47.44,6,13,0,0
2,58.91,3,14,0,0
37,46.05,2,4,0,0
39,48.87,3,3,0,0
18,98.98,5,6,1,0
60,56.66,3,21,2,0
1,42.8,4,13,1,0
40,39.04,6,2,0,0
11,56.38,6,19,2,0
17,61.46,9,49,2,0
9,40.96,5,16,1,0
51,45.74,2,13,0,0
60,68.72,5,5,1,0
30,38.49,5,71,1,1
45,35.2,4,6,1,0
57,72.75,3,45,0,0
2,36.84,8,26,0,0
59,38.53,3,14,0,0
3,69.55,3,23,1,0
23,105.39,7,18,0,0
25,18.99,3,17,0,0
17,82.69,3,5,2,0
19,61.13,7,44,1,0
45,43.33,4,15,1,0
46,30.9,4,60,0,0
23,41.65,7,29,0,0
50,51.65,3,60,0,0
34,78.67,8,5,0,0
5,36.38,8,37,0,1
52,48.26,7,3,1,0
8,52.47,5,16,0,0
17,76.23,5,5,2,0
49,25.7,6,14,1,0
48,55.99,3,50,1,0
41,58.17,1,41,0,0
3,97.2,6,3,0,0
45,55.24,7,19,1,0
29,34.82,5,1,1,0
23,38.97,7,3,0,1
39,34.07,7,0,1,0
43,31.85,7,6,1,0
5,35.86,7,15,1,0
6,12.41,6,33,1,0
48,70.27,1,28,1,0
53,42.24,8,89,1,1
21,70.32,3,31,0,1
31,68.13,7,10,0,0
38,48.13,3,26,1,0
7,38.85,5,4,0,0
3,78.31,6,14,1,0
13,30.13,3,5,0,0
8,44.42,2,13,0,0
47,45.55,5,1,1,0
23,47.67,3,2,1,0
43,35.69,5,15,1,0
20,42.27,1,5,0,0
36,64.66,6,16,1,0
43,79.79,9,0,0,0
31,48.14,8,28,0,0
45,50.04,2,40,1,0
15,71.15,5,5,0,0
48,62.16,2,8,1,0
18,91.04,4,46,1,0
6,65.3,3,5,0,0
60,63.68,2,18,1,0
50,59.27,6,32,1,0
33,57.59,2,24,0,0
57,77.16,6,10,1,0
40,60.36,8,1,0,0
19,77.16,4,28,1,0
13,113.76,5,12,0,0
23,44.97,9,17,0,0
6,46.85,2,20,0,0
13,52.73,2,2,0,0
47,63.26,2,16,1,0
35,95.89,3,6,1,0
24,97.41,4,36,0,0
42,50.15,7,18,1,0
25,49.8,5,10,0,0
17,83.9,4,32,1,0
15,24.54,6,11,0,0
59,45.1,3,1,0,0
48,45.65,5,65,0,0
26,25.16,2,7,0,0
18,98.13,4,28,0,0
6,42.88,8,6,0,0
47,87.55,2,29,0,0
47,52.64,3,22,0,0
29,56.15,7,23,0,0
35,41.39,5,46,0,0
46,36.59,6,69,1,0
35,50.12,5,6,0,0
30,56.33,4,3,0,0
16,75.69,3,21,1,0
31,43.82,7,3,0,0
2,68.18,9,13,1,0
35,39.78,5,12,1,1
24,33.79,5,36,1,0
2,59.16,6,7,0,0
45,109.16,8,26,2,0
18,72.17,4,12,1,0
48,38.57,5,30,1,0
10,53.83,4,18,1,0
52,65.91,9,6,2,0
50,41.0,6,4,0,0
1,59.64,5,47,0,0
1,27.11,7,15,0,0
38,19.47,3,8,0,0
52,40.06,5,24,2,0
11,59.7,5,80,1,1
11,97.37,6,57,1,0
39,25.37,5,21,0,0
10,67.96,9,6,0,0
4,46.37,8,26,1,0
60,53.76,8,10,0,0
59,45.08,7,3,0,0
47,32.52,7,1,0,0
7,36.91,8,1,1,0
20,43.47,2,36,1,0
55,44.81,5,4,1,0
60,81.01,2,3,0,0
8,49.62,6,29,0,0
37,75.62,7,20,0,0
53,93.9,8,6,0,0
4,27.91,5,43,0,0
54,43.44,5,42,1,0
2,42.07,4,3,1,0
39,45.88,10,9,0,0
9,46.58,5,74,0,0
13,46.54,7,2,1,0
51,99.1,4,25,0,0
44,66.82,7,20,0,0
53,65.84,2,5,1,0
42,114.45,4,5,0,0
10,22.38,3,39,2,1
5,62.38,5,18,0,0
55,37.75,1,6,1,1
55,45.48,7,18,0,0
45,52.06,5,6,0,0
18,35.02,4,50,0,1
45,34.26,8,13,0,0
51,58.59,6,36,2,0
21,71.72,8,25,0,0
45,33.76,8,2,0,0
49,28.31,5,14,0,0
19,27.07,7,23,1,1
30,63.12,6,37,0,0
43,48.12,3,11,1,0
60,64.66,8,61,0,0
4,127.01,5,3,0,0
25,29.29,7,30,0,0
26,81.01,8,17,0,0
3,72.87,5,4,0,0
24,66.6,2,1,0,0
12,53.11,5,18,0,0
36,38.36,6,21,0,0
47,43.09,5,9,0,0
49,26.31,2,3,0,0
55,39.58,5,18,1,0
54,47.04,4,18,1,0
5,41.24,4,39,1,0
37,76.71,2,5,0,0
6,64.08,6,19,0,1
49,77.94,4,18,0,0
24,61.73,6,21,1,0
30,24.16,3,34,1,0
12,50.72,5,25,0,0
3,45.97,4,21,0,0
15,24.33,6,2,0,0
30,47.47,5,17,2,1
54,43.54,4,2,0,0
39,102.43,7,22,1,0
40,95.32,6,13,1,0
51,40.01,7,49,1,0
37,24.83,3,1,0,0
28,59.42,6,40,2,0
16,69.64,7,17,0,0
21,44.78,1,28,0,0
14,65.2,4,18,0,0
38,34.48,4,12,0,0
2,91.27,5,13,0,0
27,34.83,5,115,0,1
4,33.04,5,39,0,0
33,37.01,3,2,1,0
56,51.45,7,16,0,0
60,29.71,1,32,1,0
32,54.56,8,38,0,0
16,49.47,5,6,0,0
8,75.65,7,27,0,0
54,54.32,6,14,2,0
26,53.63,4,29,1,0
39,30.81,6,1,2,0
49,100.46,5,0,2,1
20,26.64,3,10,0,0
36,49.74,4,28,2,1
23,69.66,4,20,1,0
27,61.22,1,3,0,0
6,60.05,4,6,0,0
38,73.93,5,1,0,0
11,88.03,5,1,0,0
33,64.81,5,9,0,0
57,62.77,2,11,0,0
59,57.33,2,4,0,0
52,33.74,3,6,0,0
56,85.71,6,26,1,0
58,33.4,7,0,0,0
23,67.47,8,73,0,0
41,37.24,3,0,2,0
2,55.62,6,15,1,0
9,46.02,4,26,0,0
3,37.55,4,30,1,0
21,50.1,5,82,1,1
8,42.64,4,27,0,0
40,69.23,5,2,0,0
9,61.67,5,15,2,0
48,79.49,8,10,0,0
39,27.19,7,20,1,0
53,34.0,4,23,0,0
44,40.16,2,9,0,0
11,72.29,1,17,2,0
13,40.2,6,38,0,0
53,49.74,5,31,0,0
41,28.28,3,42,0,0
53,54.85,7,2,1,0
54,68.6,7,23,1,0
49,130.76,5,13,1,0
51,62.51,4,3,1,0
42,96.76,1,8,1,0
55,42.56,7,2,0,0
43,35.18,7,8,1,0
17,71.64,4,0,0,0
23,61.62,4,25,1,0
16,86.52,3,18,0,0
59,53.77,6,49,0,0
46,77.01,8,9,0,0
28,69.8,8,19,3,0
3,56.05,5,26,0,0
49,53.66,7,2,0,0
3,63.29,4,25,1,0
28,28.04,9,21,0,0
42,81.04,4,5,2,0
58,90.92,4,15,0,0
44,44.24,5,48,0,0
46,71.65,6,40,0,1
22,27.3,5,3,0,0
38,42.9,8,7,0,0
41,34.59,2,2,0,0
13,27.61,5,0,0,0
51,41.64,4,3,1,0
44,78.03,5,8,0,0
24,66.87,6,38,1,1
17,63.08,6,11,2,0
22,54.01,7,44,0,0
33,37.77,6,2,1,0
11,65.37,2,11,1,0
42,111.01,5,8,2,0
52,40.41,5,8,0,0
59,106.66,3,1,0,0
43,44.89,5,6,0,0
10,51.93,3,1,0,0
57,48.03,6,38,0,0
49,51.49,5,83,0,1
50,65.15,3,45,1,0
57,30.72,4,11,0,0
2,44.23,3,13,2,0
33,81.49,3,22,0,0
58,37.48,6,2,1,0
46,86.41,5,50,0,1
40,38.4,4,14,1,0
54,46.55,6,7,1,1
59,48.63,7,21,0,0
39,65.32,3,26,2,0
54,80.86,5,5,1,0
37,63.02,7,9,0,1
35,63.06,6,45,0,0
26,36.33,4,10,0,0
31,63.38,3,19,0,0
42,180.17,6,10,1,0
13,64.69,8,15,1,0
43,87.99,4,4,1,0
36,59.88,4,15,0,0
47,64.76,5,48,0,0
26,34.29,5,7,2,0
37,54.77,7,4,1,0
52,33.51,8,1,0,0
53,31.29,7,36,0,0
17,47.93,5,10,0,0
8,57.43,7,24,0,0
9,90.27,6,8,0,0
45,61.26,4,16,0,0
39,51.15,5,22,0,0
18,113.1,2,20,1,0
45,71.18,2,1,0,0
18,28.15,6,39,0,0
39,49.46,6,1,0,0
58,53.79,5,34,1,0
39,39.39,6,32,0,0
30,49.13,8,7,0,0
19,43.36,7,1,1,0
6,43.25,6,11,1,0
40,78.4,5,83,0,1
60,39.5,4,9,1,0
28,65.49,3,10,0,1
13,88.9,2,8,0,1
19,58.95,5,10,0,0
59,42.45,5,9,1,0
59,30.81,5,11,0,0
45,130.47,9,32,1,0
49,77.47,6,46,0,0
39,49.14,5,41,0,0
26,54.17,3,7,1,0
49,27.93,5,15,0,0
10,30.66,5,14,0,0
34,45.9,5,0,0,0
37,48.77,6,4,0,0
11,83.83,4,33,0,1
20,40.27,4,1,0,0
49,52.83,4,15,0,0
37,35.23,4,14,0,0
26,56.73,2,31,0,1
26,66.09,7,24,0,0
24,69.38,3,8,0,0
12,93.53,4,29,0,0
37,26.78,4,10,1,0
56,38.58,7,63,0,1
47,55.31,6,33,0,0
45,69.38,7,7,0,0
6,85.31,4,20,1,0
37,81.55,3,21,0,0
52,34.01,4,10,1,0
47,59.98,4,21,0,0
18,27.65,7,16,0,0
40,51.47,5,22,0,0
8,78.72,1,15,0,0
5,63.62,6,8,1,0
20,70.42,4,7,2,0
40,95.65,3,3,1,0
7,115.96,2,5,0,0
46,33.87,5,29,0,0
30,87.46,9,1,1,0
56,84.48,5,22,1,0
10,47.06,6,5,0,0
17,63.95,3,33,1,1
57,64.94,4,18,1,0
3,40.78,8,12,2,0
2,51.29,3,11,2,0
2,61.21,12,7,0,0
15,50.59,5,15,0,0
43,69.34,4,0,0,0
55,72.21,10,65,2,1
7,64.6,6,27,1,0
32,45.26,2,80,0,0
8,52.9,4,128,0,1
27,41.75,2,1,1,0
18,75.21,5,2,2,0
51,70.47,7,0,1,0
30,60.54,7,43,0,0
30,27.89,7,17,1,0
30,39.02,2,18,3,0
49,52.94,6,31,1,0
22,52.51,4,10,2,0
11,25.2,7,19,0,0
52,47.75,5,21,2,0
50,36.66,3,8,0,0
20,90.73,3,39,0,0
24,61.66,5,31,0,0
22,44.14,8,19,0,0
52,63.75,4,1,1,0
52,63.91,4,25,0,0
56,63.7,4,23,1,0
50,78.36,6,24,0,0
28,70.38,7,34,0,0
54,84.95,6,12,0,0
36,37.0,5,1,0,0
17,49.82,1,5,1,1
32,68.26,5,8,1,0
37,41.63,5,7,1,0
39,81.84,6,55,0,0
49,58.54,4,33,0,0
43,59.87,5,2,1,0
40,62.96,4,23,0,0
17,21.65,5,24,0,0
32,24.77,9,31,1,0
22,60.75,6,8,0,0
10,44.19,5,2,2,0
36,34.46,4,15,0,0
21,56.53,3,3,0,1
21,33.43,3,5,0,0
2,112.59,5,31,0,0
20,61.65,3,12,0,0
47,25.9,1,28,0,0
24,64.1,5,10,1,0
41,38.51,3,6,1,0
3,54.81,5,17,2,0
10,72.76,5,58,0,0
11,95.13,3,31,1,0
57,20.81,9,13,0,0
45,53.83,9,21,1,0
31,99.47,2,30,0,0
1,42.2,4,27,1,0
23,39.48,5,11,0,0
3,73.34,4,33,0,0
53,25.94,3,19,0,0
24,46.79,3,5,0,0
12,29.82,2,12,1,0
55,58.37,6,0,0,0
4,41.63,3,0,0,0
32,65.3,5,35,1,0
34,41.43,4,11,1,0
13,76.12,7,36,0,0
59,58.83,7,46,0,0
36,99.63,7,28,0,0
6,87.35,4,10,2,0
58,65.35,5,59,0,0
1,102.14,4,37,2,0
2,26.13,7,17,0,1
26,71.63,5,5,2,0
17,79.07,4,2,1,0
44,93.17,2,8,1,0
36,57.94,3,2,0,0
19,52.46,8,4,1,0
12,45.39,5,11,0,0
50,77.18,3,8,2,1
6,62.45,3,16,0,0
37,32.13,2,46,0,0
19,48.69,5,14,1,0
48,68.3,4,7,2,0
9,61.61,2,46,0,1
58,82.42,4,23,1,0
12,59.63,1,6,0,0
58,62.32,4,2,4,0
16,44.44,2,11,1,0
55,82.31,6,30,0,0
9,55.02,8,46,1,0
26,63.01,4,13,1,0
24,84.67,7,23,3,0
53,36.3,2,39,0,0
23,89.28,2,11,0,0
37,45.91,7,85,2,1
24,31.87,5,39,1,1
3,104.81,2,12,1,0
33,36.14,6,24,0,0
46,90.76,7,18,1,0
33,69.8,7,12,0,0
17,27.91,6,4,1,0
57,55.24,6,14,1,0
46,41.56,5,55,0,0
42,63.0,3,12,0,0
23,54.57,8,47,0,0
14,69.02,8,30,0,0
25,100.83,1,20,0,0
14,42.55,8,30,0,0
5,57.29,1,8,1,0
17,23.19,6,1,0,0
20,37.3,7,64,0,1
8,52.6,5,3,0,0
24,35.47,4,13,0,0
23,100.15,5,41,1,0
43,99.86,8,14,0,0
39,49.87,3,12,1,0
55,73.18,5,22,1,0
16,81.83,5,0,0,0
51,66.5,4,5,1,0
43,73.79,5,18,0,0
22,55.69,4,22,0,0
13,42.11,6,13,1,0
49,63.65,4,36,0,0
60,54.74,3,64,2,0
44,50.09,3,23,1,0
22,71.03,4,5,1,0
20,67.39,3,0,0,0
1,38.94,3,14,1,0
23,33.9,5,1,1,0
30,35.02,6,52,0,0
24,87.54,6,6,0,0
37,54.86,10,28,0,0
43,39.45,6,50,0,0
38,72.61,5,20,1,0
49,68.67,3,25,1,0
57,48.27,2,24,1,0
57,43.97,3,5,0,0
2,59.97,6,19,0,0
6,34.59,7,25,0,0
23,44.59,7,18,0,0
55,49.26,6,17,1,0
46,17.74,9,10,0,0
12,62.42,4,3,0,0
35,54.39,3,34,0,0
55,39.32,3,12,0,0
3,40.28,5,1,1,0
42,71.37,6,19,0,1
47,59.7,4,29,0,0
49,38.65,2,2,0,0
16,64.24,6,12,0,0
28,113.65,6,28,0,0
35,51.24,3,0,0,0
24,43.44,6,2,0,0
55,87.21,6,2,0,0
29,53.91,4,16,2,0
16,45.49,6,16,1,0
41,120.64,5,40,0,1
38,71.17,6,28,3,1
25,45.87,9,64,3,0
56,64.73,7,24,0,0
14,57.66,4,3,2,0
47,62.43,4,13,0,0
1,54.94,7,11,0,0
59,100.27,6,11,0,0
42,42.25,7,24,0,0
29,28.63,4,23,0,0
36,49.14,8,54,0,0
43,26.37,5,17,0,0
60,75.18,3,4,0,0
48,63.1,2,13,0,0
50,21.18,6,6,1,0
50,32.23,4,70,0,0
57,79.27,2,18,3,0
20,47.88,9,19,1,0
14,58.45,3,17,1,0
1,44.76,7,45,0,0
53,50.04,4,18,0,0
27,75.93,7,4,0,0
37,73.15,4,6,0,0
6,44.8,7,23,0,0
3,34.62,7,8,1,0
46,35.04,5,11,2,0
43,50.1,10,8,0,0
44,56.8,4,9,0,0
3,82.72,6,7,0,0
16,57.79,3,0,0,0
9,57.47,4,9,0,0
6,55.41,3,8,0,0
39,44.39,10,15,0,0
19,37.34,5,8,0,1
47,52.12,4,15,2,0
34,62.02,6,19,0,0
44,52.57,8,51,0,1
13,35.89,3,1,0,0
21,36.81,7,8,0,0
15,33.77,6,8,0,0
45,109.58,4,11,1,0
26,58.93,4,16,1,0
39,54.84,5,6,0,0
19,54.81,4,0,0,0
32,82.92,6,0,0,0
15,134.03,4,14,1,0
11,43.42,4,59,0,1
13,79.35,5,15,1,0
31,50.23,5,13,0,0
12,58.05,6,10,1,0
19,50.02,4,2,0,0
40,58.51,6,7,1,0
30,75.46,3,30,1,0
34,29.77,3,0,2,0
55,72.2,4,10,1,0
43,74.48,7,11,1,0
57,22.04,5,1,1,0
50,49.37,4,1,2,0
55,51.48,6,71,1,0
5,48.49,5,10,2,1
22,50.18,3,37,0,0
35,63.67,5,10,0,0
11,35.54,2,38,0,0
12,70.9,3,5,0,0
43,59.23,2,5,2,0
51,59.2,3,7,1,0
40,54.56,6,2,2,1
26,86.82,6,10,0,0
58,74.62,5,4,0,0
18,59.83,8,63,0,0
52,59.53,7,24,1,0
47,72.61,6,12,1,0
55,45.04,5,11,1,0
54,31.51,5,18,0,0
37,73.51,6,4,0,0
52,36.38,3,20,1,0
54,53.0,6,39,1,0
59,81.71,7,8,2,0
14,22.34,4,15,2,0
44,50.23,7,9,0,0
42,35.48,7,43,0,0
12,50.96,7,6,0,0
10,73.37,5,0,0,0
55,59.98,7,11,0,0
3,35.16,5,7,0,0
15,27.98,5,47,0,0
58,59.53,8,24,0,0
21,28.37,5,12,0,0
3,73.58,6,43,0,0
5,82.13,2,1,0,0
54,85.45,3,9,1,0
42,40.33,6,5,0,0
51,30.84,6,7,0,0
32,89.97,4,43,0,0
44,69.17,4,33,0,0
59,74.0,3,2,0,0
25,74.21,2,2,1,0
1,53.84,4,5,0,0
32,35.17,7,39,1,0
54,66.33,8,38,0,0
3,58.02,4,23,1,0
25,60.94,4,46,1,0
48,145.76,3,44,1,0
40,36.98,4,11,1,0
26,48.47,3,1,1,0
36,29.73,7,11,1,0
29,86.59,3,0,1,0
2,32.79,3,22,0,0
54,39.87,7,14,1,0
17,52.68,6,113,0,1
49,65.96,4,13,0,0
26,56.2,6,13,0,0
3,77.02,2,3,0,0
20,84.72,7,32,0,0
40,72.04,3,30,1,0
2,67.95,5,7,0,0
55,31.25,7,36,0,0
31,108.52,7,7,1,0
38,59.78,5,25,0,0
18,106.87,6,41,2,0
46,64.29,6,1,0,0
51,48.52,5,13,0,0
56,52.81,2,14,1,0
5,54.8,8,10,1,0
13,66.29,6,19,0,0
50,55.69,3,18,0,0
41,60.86,5,23,0,0
49,53.71,7,51,1,0
13,40.62,3,1,1,0
14,51.14,2,10,0,0
60,50.84,4,8,1,0
32,69.05,4,10,0,0
42,60.04,5,25,0,0
20,31.4,5,23,0,0
43,48.46,5,41,0,0
7,53.22,10,7,1,0
13,76.92,3,47,0,0
22,52.74,7,12,0,0
20,66.2,4,6,1,0
48,54.83,5,36,0,0
49,44.14,8,11,1,0
5,91.02,5,9,1,0
32,36.73,7,11,0,0
31,39.93,5,91,0,0
55,40.21,7,22,1,0
3,50.16,5,14,1,0
17,93.56,3,3,0,0
13,70.28,8,69,0,0
58,48.19,3,24,1,0
15,43.73,8,6,0,0
52,62.06,2,0,0,0
9,18.79,4,71,0,1
50,80.74,6,7,0,0
21,49.22,11,11,0,0
30,41.67,2,12,0,0
49,60.6,6,7,0,0
21,51.43,8,13,0,0
59,61.93,7,6,0,0
18,57.65,9,20,0,0
3,71.89,6,33,1,0
27,43.6,6,5,1,0
29,48.02,2,24,0,0
53,36.95,8,31,1,0
49,37.69,4,92,2,0
20,88.8,5,24,0,0
17,88.21,3,23,0,0
26,37.8,7,35,0,0
59,45.45,8,115,0,0
29,34.83,7,1,1,0
27,51.12,5,31,1,0
7,69.63,5,3,1,0
39,41.79,4,10,0,0
55,47.19,4,45,1,0
41,33.83,5,13,0,0
21,30.33,5,29,1,1
23,145.84,3,31,2,0
55,66.85,3,7,0,0
11,52.19,3,3,0,0
7,43.89,7,4,0,0
10,67.23,5,0,1,0
19,93.24,3,23,0,0
58,88.87,5,31,0,0
4,53.24,8,11,1,0
35,33.74,7,27,0,0
20,40.23,3,12,1,0
17,25.65,5,42,1,0
17,87.43,7,24,0,0
4,57.07,8,1,1,0
54,34.53,3,30,0,0
3,79.95,4,72,0,1
29,49.29,9,2,1,0
1,58.58,3,12,1,0
17,54.81,6,20,0,0
14,77.59,4,1,1,0
55,42.88,3,29,1,0
2,46.34,7,16,3,0
55,45.23,4,4,0,0
53,73.1,5,18,2,0
53,55.35,3,20,3,0
11,49.97,3,52,0,0
35,112.06,10,50,0,0
19,32.43,7,12,0,0
6,57.03,5,40,2,1
57,61.82,6,82,1,1
28,88.65,3,9,0,0
24,42.07,5,3,0,0
57,52.08,6,15,1,0
40,85.74,5,7,0,0
25,115.69,3,27,1,0
44,92.99,4,5,0,0
56,68.99,7,38,2,0
57,122.4,4,2,0,0
36,34.89,2,9,3,0
42,109.58,2,22,1,1
24,35.71,6,23,0,0
47,92.86,3,8,2,0
17,23.94,8,4,1,0
31,100.69,10,11,0,0
53,44.48,4,29,1,0
29,54.65,7,1,1,0
53,75.68,1,6,1,0
11,39.09,7,18,0,0
27,80.39,6,15,1,1
1,41.33,2,17,0,0
45,51.4,6,33,0,0
12,123.72,2,2,0,0
11,58.11,6,2,0,1
46,45.08,6,13,4,0
22,39.1,5,1,0,0
8,43.71,3,12,0,0
32,27.22,4,26,1,0
7,17.62,7,7,0,0
54,74.67,2,42,0,0
22,25.44,7,6,0,0
28,74.17,8,25,1,0
52,30.95,4,69,1,0
57,31.39,3,18,0,0
42,41.24,5,3,1,0
16,64.14,9,5,1,0
60,147.22,3,1,0,0
15,57.85,1,7,1,0
39,66.17,4,2,0,0
1,66.57,3,5,0,0
35,95.02,7,4,1,0
56,67.57,6,49,1,1
47,50.67,7,18,0,0
6,34.93,6,37,1,0
7,41.83,3,6,0,1
42,32.19,1,26,0,0
29,146.81,6,4,0,0
15,74.97,5,4,1,0
49,53.39,6,71,0,1
34,39.59,8,37,0,0
9,53.17,6,15,0,0
60,82.4,4,5,1,0
52,91.58,4,30,0,0
35,60.68,2,28,0,0
38,39.84,6,12,0,0
33,41.59,5,68,0,1
43,56.06,4,5,1,0
33,71.15,3,22,1,0
26,26.89,4,34,0,0
3,121.17,3,2,0,0
34,41.96,3,27,0,0
11,71.07,6,148,0,1
43,52.8,3,17,0,0
51,44.69,5,7,2,0
46,55.7,5,17,1,0
16,68.02,3,17,0,0
7,58.8,7,11,0,0
37,114.23,6,2,0,0
45,35.7,5,7,0,0
16,86.04,3,3,0,0
22,73.04,11,15,1,0
25,69.24,3,11,0,0
48,35.37,6,43,1,0
51,58.73,7,11,0,0
17,50.18,7,20,0,0
27,90.46,3,33,0,0
21,56.83,6,41,0,0
33,54.47,4,17,2,1
17,46.93,8,65,1,0
37,52.79,5,28,0,0
26,69.73,5,4,0,0
46,33.89,7,15,1,0
55,52.73,7,13,0,0
38,30.83,6,7,0,0
50,76.91,3,40,0,0
12,87.42,5,6,0,0
3,43.08,3,35,0,0
36,85.84,4,49,1,0
22,109.62,3,5,1,0
11,63.99,7,9,0,0
42,57.33,6,2,0,0
42,112.83,5,12,0,0
